gid,role,role_score,cluster_id,priority_score,evidence,is_seed,depth,component,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,fan_ratio,seed_reach,merge_gain,n_agg_payers,n_seed_payers,seed_traced_in_kzt,pagerank,hub,authority,betweenness,truncated_by_depth,p_continue,terminal_kind,fast_out_share,median_lag_days,max_payers_same_day,near_threshold_tx,flag_structuring,n_cycles,anomaly_z,anomaly_feature,flag_anomaly,coord_criteria,prio_role,prio_traced,prio_merge,prio_reach,prio_pr,prio_btw,prio_flags
100000008117324100,peripheral,0.95,0,0.021,Нет переводов ≥5 000 KZT внутри банка в выгрузке; признаков роли нет,True,0,30,0,0,0.0,0.0,0,0,,0.0,0,0,0,0,0.0,0.0002855692942172902,-0.0,-0.0,0.0,False,,,0.0,,0.0,0,False,0,2.14,log_out,False,,0.0238,0.0,0.0,0.0,0.001,0.0,0.0
100000008205000100,peripheral,0.95,0,0.021,Нет переводов ≥5 000 KZT внутри банка в выгрузке; признаков роли нет,True,0,31,0,0,0.0,0.0,0,0,,0.0,0,0,0,0,0.0,0.0002855692942172902,-0.0,-0.0,0.0,False,,,0.0,,0.0,0,False,0,2.14,log_out,False,,0.0238,0.0,0.0,0.0,0.001,0.0,0.0
100000008314203100,peripheral,0.112,4,0.3652,"Вход 382 тыс. от 2, выход 327 тыс. на 2; пороги ролей не достигнуты (seed: входящие занижены) [возвратный поток]",True,0,0,2,2,382076.0,327000.0,10,13,0.8558506684533967,1.0,9,0,2,2,382076.0,0.000502990862402695,4.055189449426789e-05,1.0094203836573202e-06,0.0,False,,,0.48623853211009177,1.0,1.0,0,False,4,2.14,log_in,False,,0.0028,0.1963,0.0,0.1361,0.0778,0.0,0.0167
100000008418835100,peripheral,0.05,12,0.3434,"Вход 1.4 млн от 1, выход 186 тыс. на 4; пороги ролей не достигнуты (seed: входящие занижены) [сквозной пропуск ≤2дн]",True,0,0,1,4,1372000.0,186179.0,67,6,0.13569897959183674,4.0,1,0,0,1,1372000.0,0.0005285862410602071,0.00012847887531503252,-3.769140450713948e-20,0.0003166386685165656,False,,,0.8549782735969148,0.0,1.0,15,False,0,2.35,log_in,False,,0.0013,0.1999,0.0,0.0192,0.0791,0.0878,0.0167
100000008513251100,peripheral,0.95,0,0.021,Нет переводов ≥5 000 KZT внутри банка в выгрузке; признаков роли нет,True,0,32,0,0,0.0,0.0,0,0,,0.0,0,0,0,0,0.0,0.0002855692942172902,-0.0,-0.0,0.0,False,,,0.0,,0.0,0,False,0,2.14,log_out,False,,0.0238,0.0,0.0,0.0,0.001,0.0,0.0
100000008516839100,terminal,0.895,10,0.5848,"Получил 155 тыс. от 3 плательщ.; исходящих нет, хотя колено 0 обходилось — деньги остались",True,0,0,3,0,155000.0,0.0,4,0,0.0,0.0,10,2,1,1,101500.0,0.0010695838614429936,-0.0,-1.9170602840766425e-19,0.0,False,,observed,0.0,,2.0,0,False,0,2.14,log_out,False,,0.1231,0.1833,0.142,0.1441,0.0955,0.0,0.0
100000008522127100,peripheral,0.9,2,0.0199,"Вход 0 от 0, выход 145 тыс. на 1; пороги ролей не достигнуты (seed: входящие занижены)",True,0,0,0,1,0.0,145000.0,0,3,,1.0,0,0,0,0,0.0,0.0002855692942172902,-1.7003338057964978e-20,-0.0,0.0,False,,,0.0,,0.0,0,False,0,0.21,log_out,False,,0.0225,0.0,0.0,0.0,0.001,0.0,0.0
100000008571433100,peripheral,0.124,38,0.2873,"Вход 350 тыс. от 2, выход 1.4 млн на 2; пороги ролей не достигнуты (seed: входящие занижены) [сквозной пропуск ≤2дн; возвратный поток]",True,0,9,2,2,350000.0,1434000.0,2,3,4.097142857142857,1.0,0,0,0,0,350000.0,0.0016264807087207852,9.533664338840863e-20,3.97343094563686e-19,9.90734256935437e-07,False,,,0.7419804741980475,1.0,1.0,0,False,2,2.13,log_in,False,,0.0031,0.1957,0.0,0.0,0.0976,0.0082,0.0333
100000008575624100,peripheral,0.7,36,0.0157,"Вход 0 от 0, выход 90 тыс. на 3; пороги ролей не достигнуты (seed: входящие занижены)",True,0,6,0,3,0.0,89500.0,0,5,,3.0,0,0,0,0,0.0,0.0002855692942172902,-3.793775731831066e-19,-0.0,0.0,False,,,0.0,,0.0,0,False,0,1.35,out_deg,False,,0.0175,0.0,0.0,0.0,0.001,0.0,0.0
100000008601794100,peripheral,0.077,39,0.2708,"Вход 494 тыс. от 2, выход 871 тыс. на 1; пороги ролей не достигнуты (seed: входящие занижены) [возвратный поток]",True,0,11,2,1,494400.0,871400.0,8,13,1.7625404530744337,0.5,0,0,0,0,494400.0,0.0023677797580180984,-1.9267617292637627e-20,-1.7032357557782966e-19,3.962937027741748e-07,False,,,0.23112233187973377,0.0,1.0,2,False,2,2.18,log_in,False,,0.0019,0.1976,0.0,0.0,0.0992,0.0031,0.0167
100000008637537100,peripheral,0.05,4,0.4531,"Вход 620 тыс. от 3, выход 2.4 млн на 3; пороги ролей не достигнуты (seed: входящие занижены) [сквозной пропуск ≤2дн; возвратный поток]",True,0,0,3,3,619890.0,2351495.0,22,30,3.793406894771653,1.0,9,0,3,2,614602.1626885618,0.000828733153434527,7.634003709767361e-07,9.450604459427447e-05,7.75353843868499e-05,False,,,1.0,1.0,2.0,4,False,4,2.22,log_in,False,,0.0013,0.1985,0.0,0.1361,0.0932,0.0706,0.0333
100000008650785100,peripheral,0.371,3,0.3846,"Вход 92 тыс. от 2, выход 120 тыс. на 2; пороги ролей не достигнуты (seed: входящие занижены)",True,0,0,2,2,92000.0,120120.0,2,2,1.3056521739130436,1.0,8,0,2,1,92000.0,0.0006125210138081797,2.532755035426513e-19,8.72184982838715e-09,2.242361868197206e-05,False,,,0.5829170829170829,2.5,1.0,0,False,0,1.9,log_in,False,,0.0093,0.1811,0.0,0.1253,0.0887,0.0481,0.0
100000008654653100,peripheral,0.9,3,0.0199,"Вход 0 от 0, выход 54 тыс. на 1; пороги ролей не достигнуты (seed: входящие занижены)",True,0,0,0,1,0.0,54000.0,0,1,,1.0,0,0,0,0,0.0,0.0002855692942172902,1.1352806918818073e-08,-0.0,0.0,False,,,0.0,,0.0,0,False,0,0.01,log_out,False,,0.0225,0.0,0.0,0.0,0.001,0.0,0.0
100000008659445100,peripheral,0.29,33,0.2674,"Вход 138 тыс. от 3, выход 875 тыс. на 4; пороги ролей не достигнуты (seed: входящие занижены) [возвратный поток]",True,0,7,3,4,138490.0,875150.0,7,18,6.319228825185934,1.3333333333333333,0,0,0,0,100355.97276021492,0.0024238038911821155,6.050879469657017e-19,-7.721054542324601e-20,9.90734256935437e-07,False,,,0.5178540821573444,2.5,2.0,2,False,11,2.02,out_deg,False,,0.0072,0.1831,0.0,0.0,0.0994,0.0082,0.0167
100000008669037100,peripheral,0.95,0,0.021,Нет переводов ≥5 000 KZT внутри банка в выгрузке; признаков роли нет,True,0,33,0,0,0.0,0.0,0,0,,0.0,0,0,0,0,0.0,0.0002855692942172902,-0.0,-0.0,0.0,False,,,0.0,,0.0,0,False,0,2.14,log_out,False,,0.0238,0.0,0.0,0.0,0.001,0.0,0.0
100000008673001100,peripheral,0.401,10,0.2417,"Вход 80 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты (seed: входящие занижены)",True,0,0,1,0,80000.0,0.0,1,0,0.0,0.0,1,0,0,1,80000.0,0.0004689783107025104,-0.0,-1.132765400005506e-19,0.0,False,,,0.0,,1.0,0,False,0,2.14,log_out,False,,0.01,0.1797,0.0,0.0192,0.0754,0.0,0.0
100000008680731100,distributor,0.931,13,0.1732,Рассылает на 27 получателей 1.5 млн (веер 27:1); плательщиков 0 (seed: входящие занижены) [аномалия для колена],True,0,0,0,27,0.0,1464354.0,0,28,,27.0,0,0,0,0,0.0,0.0002855692942172902,0.0005419654118780461,-0.0,0.0,False,,,0.0,,0.0,0,False,0,17.54,out_deg,True,,0.1862,0.0,0.0,0.0,0.001,0.0,0.0167
100000008701222100,peripheral,0.95,0,0.021,Нет переводов ≥5 000 KZT внутри банка в выгрузке; признаков роли нет,True,0,34,0,0,0.0,0.0,0,0,,0.0,0,0,0,0,0.0,0.0002855692942172902,-0.0,-0.0,0.0,False,,,0.0,,0.0,0,False,0,2.14,log_out,False,,0.0238,0.0,0.0,0.0,0.001,0.0,0.0
100000008738325100,peripheral,0.588,10,0.2355,"Вход 37 тыс. от 1, выход 54 тыс. на 1; пороги ролей не достигнуты (seed: входящие занижены)",True,0,0,1,1,36550.0,54000.0,1,1,1.4774281805745555,1.0,1,0,0,1,36550.0,0.0005285862410602071,1.2465382826270028e-06,6.584249032157768e-20,1.981468513870874e-07,False,,,0.0,,1.0,0,False,0,1.75,log_in,False,,0.0147,0.1629,0.0,0.0192,0.0791,0.001,0.0
100000003134937100,peripheral,0.8,3,0.2363,"Вход 10 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,0,1,0,10286.0,0.0,1,0,0.0,0.0,7,0,1,1,10286.0,0.00028667522491586535,-0.0,0.0002952416133208382,0.0,False,,,0.0,,1.0,0,False,0,1.24,log_in,False,,0.02,0.1325,0.0,0.0799,0.0039,0.0,0.0
100000005074393100,peripheral,0.061,21,0.534,"Вход 563 тыс. от 4, выход 686 тыс. на 6; пороги ролей не достигнуты [возвратный поток]",False,1,0,4,6,563026.0,685500.0,5,10,1.2175281425724567,1.5,10,0,4,1,208901.83921992782,0.0010600834163353916,2.6167064333589334e-06,0.0007322918602276386,0.00021697080226886072,False,,,0.06637490882567469,3.5,1.0,0,False,3,2.38,log_out,False,,0.0015,0.1919,0.0,0.1441,0.0955,0.0843,0.0167
100000001924185100,terminal,0.893,12,0.5742,"Получил 151 тыс. от 2 плательщ.; исходящих нет, хотя колено 1 обходилось — деньги остались",False,1,0,2,0,151000.0,0.0,2,0,0.0,0.0,11,1,2,2,151000.0,0.00031021987602786454,-0.0,0.0005839675713304588,0.0,False,,observed,0.0,,1.0,0,False,0,0.75,in_deg,False,,0.1228,0.1881,0.067,0.1488,0.0474,0.0,0.0
100000004070318100,distributor,0.619,4,0.5606,Рассылает на 19 получателей 552 тыс. (веер 5:1); плательщиков 4 [возвратный поток; аномалия для колена],False,1,0,4,19,207246.55,551860.0,6,37,2.662818753798314,4.75,7,0,4,1,65502.35021829161,0.0003141223476175547,0.004977218192349809,0.006655303540804812,0.0020732651297362425,False,,,0.5405972529264669,1.0,2.0,0,False,463,5.37,out_deg,True,,0.1238,0.1761,0.0,0.0799,0.0506,0.0968,0.0333
100000005807278100,peripheral,0.8,35,0.1912,"Вход 8 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,5,1,0,8385.0,0.0,1,0,0.0,0.0,1,0,0,1,8385.0,0.00029295533223776195,-0.0,-1.8541999355577266e-19,0.0,False,,,0.0,,1.0,1,False,0,1.38,log_in,False,,0.02,0.1265,0.0,0.0192,0.0254,0.0,0.0
100000003377795100,peripheral,0.8,6,0.1636,"Вход 7 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,0,1,0,7000.0,0.0,1,0,0.0,0.0,1,0,0,1,7000.0,0.0002859706898885458,-0.0,4.341415009040483e-06,0.0,False,,,0.0,,1.0,1,False,0,1.5,log_in,False,,0.02,0.1225,0.0,0.0192,0.0019,0.0,0.0
100000004330371100,peripheral,0.165,3,0.4754,"Вход 264 тыс. от 2, выход 91 тыс. на 2; пороги ролей не достигнуты [возвратный поток]",False,1,0,2,2,264171.0,90681.0,12,6,0.3432662934235779,1.0,7,0,2,1,168371.0,0.0012542719301566058,5.358905915260955e-06,0.0002976021731345234,0.00033467003199279065,False,,,0.6495296699418842,1.0,2.0,3,False,2,2.02,log_out,False,,0.0041,0.1894,0.0,0.0799,0.0966,0.0886,0.0167
100000008165763100,coordinator,0.684,8,0.7812,"Сходятся деньги 9 seed, вход 1.2 млн; собирает и рассылает одновременно [4 плательщ. в 1 день; аномалия для колена]",False,1,0,15,17,1165815.0,1267858.0,26,17,1.087529324978663,1.1333333333333333,9,1,13,1,189758.79704514582,0.0009102399259160779,0.0076608593029857605,0.0009408997842647336,0.00034529403323309597,False,,,0.6805848919989462,0.0,4.0,1,False,0,10.54,in_deg,True,собирает и рассылает одновременно,0.171,0.1903,0.067,0.1361,0.0947,0.0888,0.0333
100000001684867100,peripheral,0.623,3,0.2678,"Вход 31 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,0,1,0,30550.0,0.0,1,0,0.0,0.0,7,0,1,1,30550.0,0.0002888539707525294,-0.0,0.0002952416133208382,0.0,False,,,0.0,,1.0,0,False,0,0.51,log_in,False,,0.0156,0.1597,0.0,0.0799,0.0125,0.0,0.0
100000003900547100,peripheral,0.707,3,0.2598,"Вход 24 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,0,1,0,23700.0,0.0,1,0,0.0,0.0,7,0,1,1,23700.0,0.00028811747208587187,-0.0,0.0002952416133208382,0.0,False,,,0.0,,1.0,0,False,0,0.68,log_in,False,,0.0177,0.1537,0.0,0.0799,0.0085,0.0,0.0
100000006656003100,peripheral,0.754,5,0.2364,"Вход 20 тыс. от 1, выход 9 тыс. на 1; пороги ролей не достигнуты [сквозной пропуск ≤2дн; возвратный поток]",False,1,1,1,1,20000.0,9000.0,1,1,0.45,1.0,1,0,0,1,20000.0,0.00028976705994767336,2.285076425937674e-19,3.98250491838329e-17,0.0,False,,,1.0,0.0,1.0,0,False,1,1.61,log_out,False,,0.0189,0.1487,0.0,0.0192,0.0163,0.0,0.0333
100000008237827100,peripheral,0.565,8,0.3506,"Вход 40 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,0,1,0,40001.0,0.0,1,0,0.0,0.0,10,0,1,1,40001.0,0.0002935789518042098,-0.0,0.00046116796507456883,0.0,False,,,0.0,,1.0,0,False,0,0.33,log_in,False,,0.0141,0.1653,0.0,0.1441,0.0271,0.0,0.0
100000003014659100,terminal,0.938,12,0.5052,"Получил 280 тыс. от 1 плательщ.; исходящих нет, хотя колено 1 обходилось — деньги остались",False,1,0,1,0,280000.0,0.0,1,0,0.0,0.0,8,0,1,1,280000.0,0.0003280369433880586,-0.0,0.0001227996062558899,0.0,False,,observed,0.0,,1.0,0,False,0,0.98,log_in,False,,0.129,0.1939,0.0,0.1253,0.057,0.0,0.0
100000007939160100,peripheral,0.05,34,0.3299,"Вход 795 тыс. от 1, выход 14 тыс. на 2; пороги ролей не достигнуты [возвратный поток]",False,1,4,1,2,795000.0,14300.0,2,2,0.017987421383647798,2.0,1,0,0,1,795000.0,0.0006653456234025163,-2.2444259790603846e-19,-4.1416022622464356e-20,3.962937027741748e-07,False,,,0.0,,1.0,0,False,1,1.7,log_out,False,,0.0013,0.1993,0.0,0.0192,0.0904,0.0031,0.0167
100000007274584100,peripheral,0.58,8,0.3486,"Вход 38 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,0,1,0,38000.0,0.0,1,0,0.0,0.0,10,0,1,1,38000.0,0.0002931782787002518,-0.0,0.00046116796507456883,0.0,False,,,0.0,,1.0,0,False,0,0.36,log_in,False,,0.0145,0.1639,0.0,0.1441,0.0261,0.0,0.0
100000001524952100,terminal,0.866,1,0.426,"Получил 104 тыс. от 1 плательщ.; исходящих нет, хотя колено 1 обходилось — деньги остались",False,1,0,1,0,103807.0,0.0,1,0,0.0,0.0,7,0,1,1,103807.0,0.0003050489293103606,-0.0,0.0021516816268908113,0.0,False,,observed,0.0,,1.0,0,False,0,0.32,log_in,False,,0.1191,0.1835,0.0,0.0799,0.0435,0.0,0.0
100000003131693100,terminal,0.951,8,0.5344,"Получил 353 тыс. от 1 плательщ.; исходящих нет, хотя колено 1 обходилось — деньги остались",False,1,0,1,0,353277.0,0.0,1,0,0.0,0.0,10,0,1,1,353277.0,0.00035630822082748,-0.0,0.00046116796507456883,0.0,False,,observed,0.0,,1.0,0,False,0,1.14,log_in,False,,0.1308,0.1958,0.0,0.1441,0.0637,0.0,0.0
100000008383405100,peripheral,0.687,13,0.2354,"Вход 25 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,0,1,0,25000.0,0.0,2,0,0.0,0.0,1,0,0,1,25000.0,0.0003060252661737647,-0.0,2.0997943151668194e-19,0.0,False,,,0.0,,1.0,1,False,0,0.64,log_in,False,,0.0172,0.1548,0.0,0.0192,0.0443,0.0,0.0
100000008736173100,peripheral,0.621,5,0.218,"Вход 31 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,31060.0,0.0,1,0,0.0,0.0,1,0,0,1,31060.0,0.00029208842439657525,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,0.5,log_in,False,,0.0155,0.1598,0.0,0.0192,0.0234,0.0,0.0
100000002861485100,peripheral,0.645,3,0.2661,"Вход 29 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,0,1,0,29323.0,0.0,1,0,0.0,0.0,7,0,1,1,29323.0,0.00028872204610085224,-0.0,0.0002952416133208382,0.0,False,,,0.0,,1.0,0,False,0,0.54,log_in,False,,0.0161,0.1585,0.0,0.0799,0.0116,0.0,0.0
100000008745474100,peripheral,0.563,5,0.2272,"Вход 41 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,40559.0,0.0,1,0,0.0,0.0,1,0,0,1,40559.0,0.00029408215323022076,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,0.32,log_in,False,,0.0141,0.1655,0.0,0.0192,0.0283,0.0,0.0
100000008691330100,peripheral,0.731,5,0.2054,"Вход 21 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,21440.0,0.0,1,0,0.0,0.0,1,0,0,1,21440.0,0.00029006929908026094,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,0.75,log_in,False,,0.0183,0.1506,0.0,0.0192,0.0173,0.0,0.0
100000007639767100,peripheral,0.05,4,0.3895,"Вход 91 тыс. от 4, выход 822 тыс. на 10; пороги ролей не достигнуты [возвратный поток]",False,1,0,4,10,90913.0,822244.0,4,13,9.044295095310902,2.5,7,0,4,1,23825.16017846584,0.0003014400392272213,0.0025974459331570064,0.006025939301765275,0.002511221199648504,False,,,0.0951663982953965,6.0,1.0,0,False,590,2.82,out_deg,False,,0.0013,0.1539,0.0,0.0799,0.0401,0.0977,0.0167
100000002921047100,peripheral,0.129,6,0.5111,"Вход 338 тыс. от 2, выход 163 тыс. на 1; пороги ролей не достигнуты [сквозной пропуск ≤2дн]",False,1,0,2,1,338000.0,163000.02,2,1,0.48224857988165676,0.5,9,1,1,1,175143.27025306277,0.00031704809387447764,-4.2042214999796286e-20,5.617563035293983e-06,2.159800680119253e-05,False,,,1.0,0.0,1.0,0,False,0,2.13,log_out,False,,0.0032,0.1896,0.067,0.1361,0.0523,0.0462,0.0167
100000004783447100,peripheral,0.666,5,0.2132,"Вход 26 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,26200.0,0.0,1,0,0.0,0.0,1,0,0,1,26200.0,0.00029106836732409216,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,0.61,log_in,False,,0.0167,0.1569,0.0,0.0192,0.0204,0.0,0.0
100000008696919100,peripheral,0.615,5,0.219,"Вход 32 тыс. от 1, выход 0 на 0; пороги ролей не достигнуты",False,1,1,1,0,31945.0,0.0,1,0,0.0,0.0,1,0,0,1,31945.0,0.0002922741755301447,-0.0,3.98250491838329e-17,0.0,False,,,0.0,,1.0,0,False,0,0.48,log_in,False,,0.0154,0.1604,0.0,0.0192,0.024,0.0,0.0
100000008736940100,peripheral,0.089,33,0.357,"Вход 451 тыс. от 3, выход 182 тыс. на 3; пороги ролей не достигнуты [сквозной пропуск ≤2дн; возвратный поток]",False,1,7,3,3,451090.0,182100.0,13,6,0.40368884258130305,1.0,1,0,0,1,365585.3534091382,0.0024141567490764573,2.2401952404747235e-20,9.596398173231545e-19,7.925874055483496e-07,False,,,1.0,0.0,2.0,1,False,11,2.15,log_out,False,,0.0022,0.196,0.0,0.0192,0.0993,0.0069,0.0333
